"We acknowledge the authors, originating and submitting laboratories of the sequences from GISAIDÕs EpiFluª Database on which this research is based. The list is detailed below."							
All submitters of data may be contacted directly via the GISAID website www.gisaid.org							
Segment ID	Segment	Country	Collection date	Isolate name	Originating Lab	Submitting Lab	Authors
EPI1051017	MP	United States	2017-Feb-24	A/Texas/91/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1051018	NS	United States	2017-Feb-24	A/Texas/91/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1049494	NP	United States	2017-Jan-23	A/Wisconsin/19/2017	Wisconsin State Laboratory of Hygiene	Centers for Disease Control and Prevention	
EPI1049496	NS	United States	2017-Jan-23	A/Wisconsin/19/2017	Wisconsin State Laboratory of Hygiene	Centers for Disease Control and Prevention	
EPI1049498	MP	United States	2017-Jan-23	A/Wisconsin/19/2017	Wisconsin State Laboratory of Hygiene	Centers for Disease Control and Prevention	
EPI1049499	PA	United States	2017-Jan-23	A/Wisconsin/19/2017	Wisconsin State Laboratory of Hygiene	Centers for Disease Control and Prevention	
EPI1049500	PB2	United States	2017-Jan-23	A/Wisconsin/19/2017	Wisconsin State Laboratory of Hygiene	Centers for Disease Control and Prevention	
EPI1049504	PB1	United States	2017-Jan-23	A/Wisconsin/19/2017	Wisconsin State Laboratory of Hygiene	Centers for Disease Control and Prevention	
EPI1049507	NA	United States	2017-Jan-23	A/Wisconsin/19/2017	Wisconsin State Laboratory of Hygiene	Centers for Disease Control and Prevention	
EPI1049511	HA	United States	2017-Jan-23	A/Wisconsin/19/2017	Wisconsin State Laboratory of Hygiene	Centers for Disease Control and Prevention	
EPI1049302	NP	Guatemala	2017-Feb-24	A/Guatemala/20/2017	Laboratorio Nacional De Salud Guatemala	Centers for Disease Control and Prevention	
EPI1049303	NS	Guatemala	2017-Feb-24	A/Guatemala/20/2017	Laboratorio Nacional De Salud Guatemala	Centers for Disease Control and Prevention	
EPI1049305	MP	Guatemala	2017-Feb-24	A/Guatemala/20/2017	Laboratorio Nacional De Salud Guatemala	Centers for Disease Control and Prevention	
EPI1049307	PA	Guatemala	2017-Feb-24	A/Guatemala/20/2017	Laboratorio Nacional De Salud Guatemala	Centers for Disease Control and Prevention	
EPI1049308	PB2	Guatemala	2017-Feb-24	A/Guatemala/20/2017	Laboratorio Nacional De Salud Guatemala	Centers for Disease Control and Prevention	
EPI1049309	PB1	Guatemala	2017-Feb-24	A/Guatemala/20/2017	Laboratorio Nacional De Salud Guatemala	Centers for Disease Control and Prevention	
EPI1049311	NA	Guatemala	2017-Feb-24	A/Guatemala/20/2017	Laboratorio Nacional De Salud Guatemala	Centers for Disease Control and Prevention	
EPI1049315	HA	Guatemala	2017-Feb-24	A/Guatemala/20/2017	Laboratorio Nacional De Salud Guatemala	Centers for Disease Control and Prevention	
EPI1049168	NA	Guatemala	2017-Feb-20	A/Guatemala/34/2017	Laboratorio Nacional De Salud Guatemala	Centers for Disease Control and Prevention	
EPI1049172	HA	Guatemala	2017-Feb-20	A/Guatemala/34/2017	Laboratorio Nacional De Salud Guatemala	Centers for Disease Control and Prevention	
EPI1049157	NP	Guatemala	2017-Feb-20	A/Guatemala/34/2017	Laboratorio Nacional De Salud Guatemala	Centers for Disease Control and Prevention	
EPI1049160	NS	Guatemala	2017-Feb-20	A/Guatemala/34/2017	Laboratorio Nacional De Salud Guatemala	Centers for Disease Control and Prevention	
EPI1049161	MP	Guatemala	2017-Feb-20	A/Guatemala/34/2017	Laboratorio Nacional De Salud Guatemala	Centers for Disease Control and Prevention	
EPI1049163	PA	Guatemala	2017-Feb-20	A/Guatemala/34/2017	Laboratorio Nacional De Salud Guatemala	Centers for Disease Control and Prevention	
EPI1049164	PB2	Guatemala	2017-Feb-20	A/Guatemala/34/2017	Laboratorio Nacional De Salud Guatemala	Centers for Disease Control and Prevention	
EPI1049166	PB1	Guatemala	2017-Feb-20	A/Guatemala/34/2017	Laboratorio Nacional De Salud Guatemala	Centers for Disease Control and Prevention	
EPI1048502	PA	Brazil	2017-Feb-13	A/Maranhao/146663-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048503	PB2	Brazil	2017-Feb-13	A/Maranhao/146663-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048504	PB1	Brazil	2017-Feb-13	A/Maranhao/146663-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048497	NP	Brazil	2017-Feb-13	A/Maranhao/146663-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048499	NS	Brazil	2017-Feb-13	A/Maranhao/146663-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048500	MP	Brazil	2017-Feb-13	A/Maranhao/146663-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048506	NA	Brazil	2017-Feb-13	A/Maranhao/146663-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048510	HA	Brazil	2017-Feb-13	A/Maranhao/146663-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048490	NA	Brazil	2017-Feb-22	A/Acre/146639-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048496	HA	Brazil	2017-Feb-22	A/Acre/146639-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048486	PA	Brazil	2017-Feb-22	A/Acre/146639-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048487	PB2	Brazil	2017-Feb-22	A/Acre/146639-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048489	PB1	Brazil	2017-Feb-22	A/Acre/146639-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048482	NP	Brazil	2017-Feb-22	A/Acre/146639-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048484	NS	Brazil	2017-Feb-22	A/Acre/146639-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048485	MP	Brazil	2017-Feb-22	A/Acre/146639-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048454	PA	Brazil	2017-Feb-09	A/Pernambuco/146140-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048455	PB2	Brazil	2017-Feb-09	A/Pernambuco/146140-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048457	PB1	Brazil	2017-Feb-09	A/Pernambuco/146140-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048450	NP	Brazil	2017-Feb-09	A/Pernambuco/146140-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048451	NS	Brazil	2017-Feb-09	A/Pernambuco/146140-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048453	MP	Brazil	2017-Feb-09	A/Pernambuco/146140-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048458	NA	Brazil	2017-Feb-09	A/Pernambuco/146140-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048461	HA	Brazil	2017-Feb-09	A/Pernambuco/146140-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048438	PA	Brazil	2017-Feb-09	A/Ceara/145874-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048440	PB2	Brazil	2017-Feb-09	A/Ceara/145874-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048441	PB1	Brazil	2017-Feb-09	A/Ceara/145874-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048434	NP	Brazil	2017-Feb-09	A/Ceara/145874-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048435	NS	Brazil	2017-Feb-09	A/Ceara/145874-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048437	MP	Brazil	2017-Feb-09	A/Ceara/145874-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048444	NA	Brazil	2017-Feb-09	A/Ceara/145874-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048448	HA	Brazil	2017-Feb-09	A/Ceara/145874-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048423	PA	Brazil	2017-Jan-23	A/Pernambuco/145843-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048424	PB2	Brazil	2017-Jan-23	A/Pernambuco/145843-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048427	PB1	Brazil	2017-Jan-23	A/Pernambuco/145843-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048419	NP	Brazil	2017-Jan-23	A/Pernambuco/145843-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048421	NS	Brazil	2017-Jan-23	A/Pernambuco/145843-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048422	MP	Brazil	2017-Jan-23	A/Pernambuco/145843-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048429	NA	Brazil	2017-Jan-23	A/Pernambuco/145843-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1048432	HA	Brazil	2017-Jan-23	A/Pernambuco/145843-IEC/2017	National Influenza Center	Centers for Disease Control and Prevention	
EPI1047815	PA	Brazil	2017-Feb-12	A/Brazil/6863/2017	Instituto Adolfo Lutz	Centers for Disease Control and Prevention	
EPI1047816	PB2	Brazil	2017-Feb-12	A/Brazil/6863/2017	Instituto Adolfo Lutz	Centers for Disease Control and Prevention	
EPI1047817	PB1	Brazil	2017-Feb-12	A/Brazil/6863/2017	Instituto Adolfo Lutz	Centers for Disease Control and Prevention	
EPI1047812	NP	Brazil	2017-Feb-12	A/Brazil/6863/2017	Instituto Adolfo Lutz	Centers for Disease Control and Prevention	
EPI1047813	NS	Brazil	2017-Feb-12	A/Brazil/6863/2017	Instituto Adolfo Lutz	Centers for Disease Control and Prevention	
EPI1047814	MP	Brazil	2017-Feb-12	A/Brazil/6863/2017	Instituto Adolfo Lutz	Centers for Disease Control and Prevention	
EPI1047818	NA	Brazil	2017-Feb-12	A/Brazil/6863/2017	Instituto Adolfo Lutz	Centers for Disease Control and Prevention	
EPI1047819	HA	Brazil	2017-Feb-12	A/Brazil/6863/2017	Instituto Adolfo Lutz	Centers for Disease Control and Prevention	
EPI1047807	PA	Brazil	2017-Feb-07	A/Brazil/4385/2017	Instituto Adolfo Lutz	Centers for Disease Control and Prevention	
EPI1047808	PB2	Brazil	2017-Feb-07	A/Brazil/4385/2017	Instituto Adolfo Lutz	Centers for Disease Control and Prevention	
EPI1047809	PB1	Brazil	2017-Feb-07	A/Brazil/4385/2017	Instituto Adolfo Lutz	Centers for Disease Control and Prevention	
EPI1047804	NP	Brazil	2017-Feb-07	A/Brazil/4385/2017	Instituto Adolfo Lutz	Centers for Disease Control and Prevention	
EPI1047805	NS	Brazil	2017-Feb-07	A/Brazil/4385/2017	Instituto Adolfo Lutz	Centers for Disease Control and Prevention	
EPI1047806	MP	Brazil	2017-Feb-07	A/Brazil/4385/2017	Instituto Adolfo Lutz	Centers for Disease Control and Prevention	
EPI1047810	NA	Brazil	2017-Feb-07	A/Brazil/4385/2017	Instituto Adolfo Lutz	Centers for Disease Control and Prevention	
EPI1047811	HA	Brazil	2017-Feb-07	A/Brazil/4385/2017	Instituto Adolfo Lutz	Centers for Disease Control and Prevention	
EPI1047758	PA	Bermuda	2017-Feb-02	A/Bermuda/0362/2017	Caribbean Epidemiology Center	Centers for Disease Control and Prevention	
EPI1047759	PB2	Bermuda	2017-Feb-02	A/Bermuda/0362/2017	Caribbean Epidemiology Center	Centers for Disease Control and Prevention	
EPI1047760	PB1	Bermuda	2017-Feb-02	A/Bermuda/0362/2017	Caribbean Epidemiology Center	Centers for Disease Control and Prevention	
EPI1047755	NP	Bermuda	2017-Feb-02	A/Bermuda/0362/2017	Caribbean Epidemiology Center	Centers for Disease Control and Prevention	
EPI1047756	NS	Bermuda	2017-Feb-02	A/Bermuda/0362/2017	Caribbean Epidemiology Center	Centers for Disease Control and Prevention	
EPI1047757	MP	Bermuda	2017-Feb-02	A/Bermuda/0362/2017	Caribbean Epidemiology Center	Centers for Disease Control and Prevention	
EPI1047761	NA	Bermuda	2017-Feb-02	A/Bermuda/0362/2017	Caribbean Epidemiology Center	Centers for Disease Control and Prevention	
EPI1047763	HA	Bermuda	2017-Feb-02	A/Bermuda/0362/2017	Caribbean Epidemiology Center	Centers for Disease Control and Prevention	
EPI1047741	PA	Barbados	2017-Jan-31	A/Barbados/1005/2017	Caribbean Epidemiology Center	Centers for Disease Control and Prevention	
EPI1047742	PB2	Barbados	2017-Jan-31	A/Barbados/1005/2017	Caribbean Epidemiology Center	Centers for Disease Control and Prevention	
EPI1047743	PB1	Barbados	2017-Jan-31	A/Barbados/1005/2017	Caribbean Epidemiology Center	Centers for Disease Control and Prevention	
EPI1047738	NP	Barbados	2017-Jan-31	A/Barbados/1005/2017	Caribbean Epidemiology Center	Centers for Disease Control and Prevention	
EPI1047739	NS	Barbados	2017-Jan-31	A/Barbados/1005/2017	Caribbean Epidemiology Center	Centers for Disease Control and Prevention	
EPI1047740	MP	Barbados	2017-Jan-31	A/Barbados/1005/2017	Caribbean Epidemiology Center	Centers for Disease Control and Prevention	
EPI1047744	NA	Barbados	2017-Jan-31	A/Barbados/1005/2017	Caribbean Epidemiology Center	Centers for Disease Control and Prevention	
EPI1047746	HA	Barbados	2017-Jan-31	A/Barbados/1005/2017	Caribbean Epidemiology Center	Centers for Disease Control and Prevention	
EPI1046466	HA	United Kingdom	2017-Jan-02	A/London/17U056092-53_S5_L001/2017	"Department of Clinical Virology, University College London Hospitals NHS Foundation Trust"	University College London 	
EPI1046465	PA	United Kingdom	2017-Jan-02	A/London/17U056092-53_S5_L001/2017	"Department of Clinical Virology, University College London Hospitals NHS Foundation Trust"	University College London 	
EPI1046470	NS	United Kingdom	2017-Jan-02	A/London/17U056092-53_S5_L001/2017	"Department of Clinical Virology, University College London Hospitals NHS Foundation Trust"	University College London 	
EPI1046468	NA	United Kingdom	2017-Jan-02	A/London/17U056092-53_S5_L001/2017	"Department of Clinical Virology, University College London Hospitals NHS Foundation Trust"	University College London 	
EPI1046469	MP	United Kingdom	2017-Jan-02	A/London/17U056092-53_S5_L001/2017	"Department of Clinical Virology, University College London Hospitals NHS Foundation Trust"	University College London 	
EPI1046464	PB1	United Kingdom	2017-Jan-02	A/London/17U056092-53_S5_L001/2017	"Department of Clinical Virology, University College London Hospitals NHS Foundation Trust"	University College London 	
EPI1046467	NP	United Kingdom	2017-Jan-02	A/London/17U056092-53_S5_L001/2017	"Department of Clinical Virology, University College London Hospitals NHS Foundation Trust"	University College London 	
EPI1046463	PB2	United Kingdom	2017-Jan-02	A/London/17U056092-53_S5_L001/2017	"Department of Clinical Virology, University College London Hospitals NHS Foundation Trust"	University College London 	
EPI1042523	NP	Russian Federation	2017-Feb-06	A/Kaliningrad/21/2017	Russian Academy of Medical Sciences	Centers for Disease Control and Prevention	
EPI1042524	NS	Russian Federation	2017-Feb-06	A/Kaliningrad/21/2017	Russian Academy of Medical Sciences	Centers for Disease Control and Prevention	
EPI1042525	MP	Russian Federation	2017-Feb-06	A/Kaliningrad/21/2017	Russian Academy of Medical Sciences	Centers for Disease Control and Prevention	
EPI1042526	PA	Russian Federation	2017-Feb-06	A/Kaliningrad/21/2017	Russian Academy of Medical Sciences	Centers for Disease Control and Prevention	
EPI1042527	PB2	Russian Federation	2017-Feb-06	A/Kaliningrad/21/2017	Russian Academy of Medical Sciences	Centers for Disease Control and Prevention	
EPI1042528	PB1	Russian Federation	2017-Feb-06	A/Kaliningrad/21/2017	Russian Academy of Medical Sciences	Centers for Disease Control and Prevention	
EPI1042529	NA	Russian Federation	2017-Feb-06	A/Kaliningrad/21/2017	Russian Academy of Medical Sciences	Centers for Disease Control and Prevention	
EPI1042530	HA	Russian Federation	2017-Feb-06	A/Kaliningrad/21/2017	Russian Academy of Medical Sciences	Centers for Disease Control and Prevention	
EPI1041588	PB2	United States	2017-Feb-25	A/Florida/31/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1041589	PB1	United States	2017-Feb-25	A/Florida/31/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1041590	HA	United States	2017-Feb-25	A/Florida/31/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1041591	NP	United States	2017-Feb-25	A/Florida/31/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1041592	NA	United States	2017-Feb-25	A/Florida/31/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1041593	MP	United States	2017-Feb-25	A/Florida/31/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1041594	NS	United States	2017-Feb-25	A/Florida/31/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1039167	PA	Russian Federation	2017-Feb-02	A/Magadan/163/2017	State Research Center of Virology and Biotechnology (VECTOR)	Centers for Disease Control and Prevention	
EPI1039168	PB2	Russian Federation	2017-Feb-02	A/Magadan/163/2017	State Research Center of Virology and Biotechnology (VECTOR)	Centers for Disease Control and Prevention	
EPI1039169	PB1	Russian Federation	2017-Feb-02	A/Magadan/163/2017	State Research Center of Virology and Biotechnology (VECTOR)	Centers for Disease Control and Prevention	
EPI1039170	NA	Russian Federation	2017-Feb-02	A/Magadan/163/2017	State Research Center of Virology and Biotechnology (VECTOR)	Centers for Disease Control and Prevention	
EPI1039171	HA	Russian Federation	2017-Feb-02	A/Magadan/163/2017	State Research Center of Virology and Biotechnology (VECTOR)	Centers for Disease Control and Prevention	
EPI1039164	NP	Russian Federation	2017-Feb-02	A/Magadan/163/2017	State Research Center of Virology and Biotechnology (VECTOR)	Centers for Disease Control and Prevention	
EPI1039165	NS	Russian Federation	2017-Feb-02	A/Magadan/163/2017	State Research Center of Virology and Biotechnology (VECTOR)	Centers for Disease Control and Prevention	
EPI1039166	MP	Russian Federation	2017-Feb-02	A/Magadan/163/2017	State Research Center of Virology and Biotechnology (VECTOR)	Centers for Disease Control and Prevention	
EPI1039113	NP	Russian Federation	2017-Feb-14	A/St. Petersburg/239/2017	Russian Academy of Medical Sciences	Centers for Disease Control and Prevention	
EPI1039114	NS	Russian Federation	2017-Feb-14	A/St. Petersburg/239/2017	Russian Academy of Medical Sciences	Centers for Disease Control and Prevention	
EPI1039115	MP	Russian Federation	2017-Feb-14	A/St. Petersburg/239/2017	Russian Academy of Medical Sciences	Centers for Disease Control and Prevention	
EPI1039116	NA	Russian Federation	2017-Feb-14	A/St. Petersburg/239/2017	Russian Academy of Medical Sciences	Centers for Disease Control and Prevention	
EPI1039117	HA	Russian Federation	2017-Feb-14	A/St. Petersburg/239/2017	Russian Academy of Medical Sciences	Centers for Disease Control and Prevention	
EPI1039108	PA	Russian Federation	2017-Feb-14	A/St. Petersburg/269/2017	Russian Academy of Medical Sciences	Centers for Disease Control and Prevention	
EPI1039109	PB2	Russian Federation	2017-Feb-14	A/St. Petersburg/269/2017	Russian Academy of Medical Sciences	Centers for Disease Control and Prevention	
EPI1039110	PB1	Russian Federation	2017-Feb-14	A/St. Petersburg/269/2017	Russian Academy of Medical Sciences	Centers for Disease Control and Prevention	
EPI1039105	NP	Russian Federation	2017-Feb-14	A/St. Petersburg/269/2017	Russian Academy of Medical Sciences	Centers for Disease Control and Prevention	
EPI1039106	NS	Russian Federation	2017-Feb-14	A/St. Petersburg/269/2017	Russian Academy of Medical Sciences	Centers for Disease Control and Prevention	
EPI1039107	MP	Russian Federation	2017-Feb-14	A/St. Petersburg/269/2017	Russian Academy of Medical Sciences	Centers for Disease Control and Prevention	
EPI1039111	NA	Russian Federation	2017-Feb-14	A/St. Petersburg/269/2017	Russian Academy of Medical Sciences	Centers for Disease Control and Prevention	
EPI1039112	HA	Russian Federation	2017-Feb-14	A/St. Petersburg/269/2017	Russian Academy of Medical Sciences	Centers for Disease Control and Prevention	
EPI1039103	NA	Russian Federation	2017-Feb-21	A/St. Petersburg/187/2017	Russian Academy of Medical Sciences	Centers for Disease Control and Prevention	
EPI1039104	HA	Russian Federation	2017-Feb-21	A/St. Petersburg/187/2017	Russian Academy of Medical Sciences	Centers for Disease Control and Prevention	
EPI1039098	NP	Russian Federation	2017-Feb-21	A/St. Petersburg/187/2017	Russian Academy of Medical Sciences	Centers for Disease Control and Prevention	
EPI1039099	NS	Russian Federation	2017-Feb-21	A/St. Petersburg/187/2017	Russian Academy of Medical Sciences	Centers for Disease Control and Prevention	
EPI1039100	MP	Russian Federation	2017-Feb-21	A/St. Petersburg/187/2017	Russian Academy of Medical Sciences	Centers for Disease Control and Prevention	
EPI1039101	PA	Russian Federation	2017-Feb-21	A/St. Petersburg/187/2017	Russian Academy of Medical Sciences	Centers for Disease Control and Prevention	
EPI1039102	PB1	Russian Federation	2017-Feb-21	A/St. Petersburg/187/2017	Russian Academy of Medical Sciences	Centers for Disease Control and Prevention	
EPI1038938	NP	Russian Federation	2017-Feb-07	A/Cheboksary/81/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038940	NS	Russian Federation	2017-Feb-07	A/Cheboksary/81/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038942	MP	Russian Federation	2017-Feb-07	A/Cheboksary/81/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038950	NA	Russian Federation	2017-Feb-07	A/Cheboksary/81/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038952	HA	Russian Federation	2017-Feb-07	A/Cheboksary/81/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038944	PA	Russian Federation	2017-Feb-07	A/Cheboksary/81/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038948	PB1	Russian Federation	2017-Feb-07	A/Cheboksary/81/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038894	PA	Russian Federation	2017-Feb-14	A/Penza/75/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038898	PB2	Russian Federation	2017-Feb-14	A/Penza/75/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038899	PB1	Russian Federation	2017-Feb-14	A/Penza/75/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038890	NP	Russian Federation	2017-Feb-14	A/Penza/75/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038891	NS	Russian Federation	2017-Feb-14	A/Penza/75/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038892	MP	Russian Federation	2017-Feb-14	A/Penza/75/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038901	NA	Russian Federation	2017-Feb-14	A/Penza/75/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038904	HA	Russian Federation	2017-Feb-14	A/Penza/75/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038861	PA	Russian Federation	2017-Feb-16	A/Orenburg/69/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038862	PB2	Russian Federation	2017-Feb-16	A/Orenburg/69/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038865	PB1	Russian Federation	2017-Feb-16	A/Orenburg/69/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038858	NP	Russian Federation	2017-Feb-16	A/Orenburg/69/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038859	NS	Russian Federation	2017-Feb-16	A/Orenburg/69/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038860	MP	Russian Federation	2017-Feb-16	A/Orenburg/69/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038869	NA	Russian Federation	2017-Feb-16	A/Orenburg/69/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038872	HA	Russian Federation	2017-Feb-16	A/Orenburg/69/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038812	NP	Russian Federation	2017-Feb-06	A/Novgorog Velikiy/65/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038813	NS	Russian Federation	2017-Feb-06	A/Novgorog Velikiy/65/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038814	MP	Russian Federation	2017-Feb-06	A/Novgorog Velikiy/65/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038823	NA	Russian Federation	2017-Feb-06	A/Novgorog Velikiy/65/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038826	HA	Russian Federation	2017-Feb-06	A/Novgorog Velikiy/65/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038816	PA	Russian Federation	2017-Feb-06	A/Novgorog Velikiy/65/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038817	PB2	Russian Federation	2017-Feb-06	A/Novgorog Velikiy/65/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038821	PB1	Russian Federation	2017-Feb-06	A/Novgorog Velikiy/65/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038805	NA	Russian Federation	2017-Feb-17	A/Yaroslavl/62/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038806	HA	Russian Federation	2017-Feb-17	A/Yaroslavl/62/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038802	NP	Russian Federation	2017-Feb-17	A/Yaroslavl/62/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038803	NS	Russian Federation	2017-Feb-17	A/Yaroslavl/62/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038804	MP	Russian Federation	2017-Feb-17	A/Yaroslavl/62/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038797	PA	Russian Federation	2017-Jan-11	A/Yaroslavl/48-T/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038798	PB2	Russian Federation	2017-Jan-11	A/Yaroslavl/48-T/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038799	PB1	Russian Federation	2017-Jan-11	A/Yaroslavl/48-T/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
EPI1038794	NP	Russian Federation	2017-Jan-11	A/Yaroslavl/48-T/2017	Ivanovsky Research Institute of Virology RAMS	Centers for Disease Control and Prevention	
