"We acknowledge the authors, originating and submitting laboratories of the sequences from GISAIDÕs EpiFluª Database on which this research is based. The list is detailed below."							
All submitters of data may be contacted directly via the GISAID website www.gisaid.org							
Segment ID	Segment	Country	Collection date	Isolate name	Originating Lab	Submitting Lab	Authors
EPI1190886	NP	United States	2017-Dec-28	A/Texas/324/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190887	NA	United States	2017-Dec-28	A/Texas/324/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190888	MP	United States	2017-Dec-28	A/Texas/324/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190889	NS	United States	2017-Dec-28	A/Texas/324/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190874	PB2	United States	2017-Dec-23	A/Texas/321/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190875	PB1	United States	2017-Dec-23	A/Texas/321/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190876	PA	United States	2017-Dec-23	A/Texas/321/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190877	HA	United States	2017-Dec-23	A/Texas/321/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190878	NP	United States	2017-Dec-23	A/Texas/321/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190879	NA	United States	2017-Dec-23	A/Texas/321/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190880	MP	United States	2017-Dec-23	A/Texas/321/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190881	NS	United States	2017-Dec-23	A/Texas/321/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190869	HA	United States	2017-Dec-18	A/Texas/319/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190870	NP	United States	2017-Dec-18	A/Texas/319/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190871	NA	United States	2017-Dec-18	A/Texas/319/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190872	MP	United States	2017-Dec-18	A/Texas/319/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190873	NS	United States	2017-Dec-18	A/Texas/319/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190866	PB2	United States	2017-Dec-18	A/Texas/319/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190867	PB1	United States	2017-Dec-18	A/Texas/319/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190868	PA	United States	2017-Dec-18	A/Texas/319/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190843	PA	United States	2017-Nov-21	A/South Dakota/35/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190845	PB1	United States	2017-Nov-21	A/South Dakota/35/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190842	NA	United States	2017-Nov-21	A/South Dakota/35/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190844	MP	United States	2017-Nov-21	A/South Dakota/35/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190846	NS	United States	2017-Nov-21	A/South Dakota/35/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190847	PB2	United States	2017-Nov-21	A/South Dakota/35/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190848	HA	United States	2017-Nov-21	A/South Dakota/35/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190849	NP	United States	2017-Nov-21	A/South Dakota/35/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190803	PA	United States	2017-Nov-12	A/Oregon/23/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190805	PB1	United States	2017-Nov-12	A/Oregon/23/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190802	NA	United States	2017-Nov-12	A/Oregon/23/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190804	MP	United States	2017-Nov-12	A/Oregon/23/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190806	NS	United States	2017-Nov-12	A/Oregon/23/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190807	PB2	United States	2017-Nov-12	A/Oregon/23/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190808	HA	United States	2017-Nov-12	A/Oregon/23/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190809	NP	United States	2017-Nov-12	A/Oregon/23/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190780	PA	United States	2017-Dec-21	A/Ohio/55/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190781	HA	United States	2017-Dec-21	A/Ohio/55/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190782	NP	United States	2017-Dec-21	A/Ohio/55/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190783	NA	United States	2017-Dec-21	A/Ohio/55/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190784	MP	United States	2017-Dec-21	A/Ohio/55/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190785	NS	United States	2017-Dec-21	A/Ohio/55/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190778	PB2	United States	2017-Dec-21	A/Ohio/55/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190779	PB1	United States	2017-Dec-21	A/Ohio/55/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190762	NA	United States	2017-Nov-22	A/North Dakota/27/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190764	MP	United States	2017-Nov-22	A/North Dakota/27/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190766	NS	United States	2017-Nov-22	A/North Dakota/27/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190767	PB2	United States	2017-Nov-22	A/North Dakota/27/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190768	HA	United States	2017-Nov-22	A/North Dakota/27/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190769	NP	United States	2017-Nov-22	A/North Dakota/27/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190763	PA	United States	2017-Nov-22	A/North Dakota/27/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190765	PB1	United States	2017-Nov-22	A/North Dakota/27/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190714	PA	United States	2017-Dec-13	A/New Mexico/31/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190715	HA	United States	2017-Dec-13	A/New Mexico/31/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190718	PB2	United States	2017-Dec-13	A/New Mexico/31/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190719	PB1	United States	2017-Dec-13	A/New Mexico/31/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190716	NP	United States	2017-Dec-13	A/New Mexico/31/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190717	NA	United States	2017-Dec-13	A/New Mexico/31/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190720	MP	United States	2017-Dec-13	A/New Mexico/31/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190721	NS	United States	2017-Dec-13	A/New Mexico/31/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190674	PB2	United States	2017-Dec-11	A/Nebraska/19/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190675	PB1	United States	2017-Dec-11	A/Nebraska/19/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190676	PA	United States	2017-Dec-11	A/Nebraska/19/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190677	HA	United States	2017-Dec-11	A/Nebraska/19/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190678	NP	United States	2017-Dec-11	A/Nebraska/19/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190679	NA	United States	2017-Dec-11	A/Nebraska/19/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190680	MP	United States	2017-Dec-11	A/Nebraska/19/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190681	NS	United States	2017-Dec-11	A/Nebraska/19/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190619	PB1	United States	2017-Dec-18	A/Missouri/50/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190620	PA	United States	2017-Dec-18	A/Missouri/50/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190621	HA	United States	2017-Dec-18	A/Missouri/50/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190622	NP	United States	2017-Dec-18	A/Missouri/50/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190623	NA	United States	2017-Dec-18	A/Missouri/50/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190624	MP	United States	2017-Dec-18	A/Missouri/50/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190625	NS	United States	2017-Dec-18	A/Missouri/50/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190618	PB2	United States	2017-Dec-18	A/Missouri/50/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190594	NA	United States	2017-Nov-10	A/Mississippi/32/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190595	PA	United States	2017-Nov-10	A/Mississippi/32/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190596	MP	United States	2017-Nov-10	A/Mississippi/32/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190597	PB1	United States	2017-Nov-10	A/Mississippi/32/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190598	NS	United States	2017-Nov-10	A/Mississippi/32/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190599	PB2	United States	2017-Nov-10	A/Mississippi/32/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190600	HA	United States	2017-Nov-10	A/Mississippi/32/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190601	NP	United States	2017-Nov-10	A/Mississippi/32/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190579	PA	United States	2017-Nov-27	A/Minnesota/43/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190578	NA	United States	2017-Nov-27	A/Minnesota/43/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190581	PB1	United States	2017-Nov-27	A/Minnesota/43/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190580	MP	United States	2017-Nov-27	A/Minnesota/43/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190582	NS	United States	2017-Nov-27	A/Minnesota/43/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190583	PB2	United States	2017-Nov-27	A/Minnesota/43/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190584	HA	United States	2017-Nov-27	A/Minnesota/43/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190585	NP	United States	2017-Nov-27	A/Minnesota/43/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190571	PA	United States	2017-Nov-19	A/Minnesota/42/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190570	NA	United States	2017-Nov-19	A/Minnesota/42/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190572	MP	United States	2017-Nov-19	A/Minnesota/42/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190573	PB1	United States	2017-Nov-19	A/Minnesota/42/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190574	NS	United States	2017-Nov-19	A/Minnesota/42/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190575	PB2	United States	2017-Nov-19	A/Minnesota/42/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190576	HA	United States	2017-Nov-19	A/Minnesota/42/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190577	NP	United States	2017-Nov-19	A/Minnesota/42/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190554	PB2	United States	2017-Dec-20	A/Michigan/308/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190555	PB1	United States	2017-Dec-20	A/Michigan/308/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190556	PA	United States	2017-Dec-20	A/Michigan/308/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190557	HA	United States	2017-Dec-20	A/Michigan/308/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190558	NP	United States	2017-Dec-20	A/Michigan/308/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190559	NA	United States	2017-Dec-20	A/Michigan/308/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190560	MP	United States	2017-Dec-20	A/Michigan/308/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190561	NS	United States	2017-Dec-20	A/Michigan/308/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190546	PB2	United States	2017-Dec-14	A/Michigan/306/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190547	PB1	United States	2017-Dec-14	A/Michigan/306/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190548	PA	United States	2017-Dec-14	A/Michigan/306/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190549	HA	United States	2017-Dec-14	A/Michigan/306/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190550	NP	United States	2017-Dec-14	A/Michigan/306/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190551	NA	United States	2017-Dec-14	A/Michigan/306/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190552	MP	United States	2017-Dec-14	A/Michigan/306/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190553	NS	United States	2017-Dec-14	A/Michigan/306/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190538	PB2	United States	2017-Dec-13	A/Michigan/305/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190539	PB1	United States	2017-Dec-13	A/Michigan/305/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190540	PA	United States	2017-Dec-13	A/Michigan/305/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190541	HA	United States	2017-Dec-13	A/Michigan/305/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190542	NP	United States	2017-Dec-13	A/Michigan/305/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190543	NA	United States	2017-Dec-13	A/Michigan/305/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190544	MP	United States	2017-Dec-13	A/Michigan/305/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190545	NS	United States	2017-Dec-13	A/Michigan/305/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190520	HA	United States	2017-Nov-21	A/Maryland/92/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190521	NP	United States	2017-Nov-21	A/Maryland/92/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190509	PA	United States	2017-Nov-21	A/Maryland/92/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190507	NA	United States	2017-Nov-21	A/Maryland/92/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190510	MP	United States	2017-Nov-21	A/Maryland/92/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190511	PB1	United States	2017-Nov-21	A/Maryland/92/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190512	NS	United States	2017-Nov-21	A/Maryland/92/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190513	PB2	United States	2017-Nov-21	A/Maryland/92/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190489	PB2	United States	2017-Dec-28	A/Maine/22/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190490	PB1	United States	2017-Dec-28	A/Maine/22/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190491	PA	United States	2017-Dec-28	A/Maine/22/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190492	HA	United States	2017-Dec-28	A/Maine/22/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190493	NP	United States	2017-Dec-28	A/Maine/22/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190494	NA	United States	2017-Dec-28	A/Maine/22/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190495	MP	United States	2017-Dec-28	A/Maine/22/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190496	NS	United States	2017-Dec-28	A/Maine/22/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190466	PA	United States	2017-Nov-14	A/Louisiana/63/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190465	NA	United States	2017-Nov-14	A/Louisiana/63/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190467	MP	United States	2017-Nov-14	A/Louisiana/63/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190468	PB1	United States	2017-Nov-14	A/Louisiana/63/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190469	NS	United States	2017-Nov-14	A/Louisiana/63/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190470	PB2	United States	2017-Nov-14	A/Louisiana/63/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190471	HA	United States	2017-Nov-14	A/Louisiana/63/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190472	NP	United States	2017-Nov-14	A/Louisiana/63/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190328	NP	United States	2017-Dec-01	A/Georgia/27/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190329	NA	United States	2017-Dec-01	A/Georgia/27/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190330	MP	United States	2017-Dec-01	A/Georgia/27/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190327	HA	United States	2017-Dec-01	A/Georgia/27/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190324	PB2	United States	2017-Dec-01	A/Georgia/27/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1190325	PB1	United States	2017-Dec-01	A/Georgia/27/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
