"We acknowledge the authors, originating and submitting laboratories of the sequences from GISAIDÕs EpiFluª Database on which this research is based. The list is detailed below."							
All submitters of data may be contacted directly via the GISAID website www.gisaid.org							
Segment ID	Segment	Country	Collection date	Isolate name	Originating Lab	Submitting Lab	Authors
EPI922580	PB1	United States	2016-Aug-10	A/California/124/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922581	PA	United States	2016-Aug-10	A/California/124/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922582	HA	United States	2016-Aug-10	A/California/124/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922583	NP	United States	2016-Aug-10	A/California/124/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922584	NA	United States	2016-Aug-10	A/California/124/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922585	MP	United States	2016-Aug-10	A/California/124/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922586	NS	United States	2016-Aug-10	A/California/124/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922571	PB2	United States	2016-Oct-03	A/Wyoming/29/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922572	PB1	United States	2016-Oct-03	A/Wyoming/29/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922573	PA	United States	2016-Oct-03	A/Wyoming/29/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922574	HA	United States	2016-Oct-03	A/Wyoming/29/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922575	NP	United States	2016-Oct-03	A/Wyoming/29/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922576	NA	United States	2016-Oct-03	A/Wyoming/29/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922577	MP	United States	2016-Oct-03	A/Wyoming/29/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922578	NS	United States	2016-Oct-03	A/Wyoming/29/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922555	PB2	United States	2016-Oct-04	A/Minnesota/73/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922556	PB1	United States	2016-Oct-04	A/Minnesota/73/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922557	PA	United States	2016-Oct-04	A/Minnesota/73/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922558	HA	United States	2016-Oct-04	A/Minnesota/73/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922559	NP	United States	2016-Oct-04	A/Minnesota/73/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922560	NA	United States	2016-Oct-04	A/Minnesota/73/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922561	MP	United States	2016-Oct-04	A/Minnesota/73/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922562	NS	United States	2016-Oct-04	A/Minnesota/73/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922563	PB2	United States	2016-Oct-04	A/Minnesota/73/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922564	PB1	United States	2016-Oct-04	A/Minnesota/73/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922565	PA	United States	2016-Oct-04	A/Minnesota/73/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922566	HA	United States	2016-Oct-04	A/Minnesota/73/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922567	NP	United States	2016-Oct-04	A/Minnesota/73/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922568	NA	United States	2016-Oct-04	A/Minnesota/73/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922569	MP	United States	2016-Oct-04	A/Minnesota/73/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922570	NS	United States	2016-Oct-04	A/Minnesota/73/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922540	PB1	United States	2016-Sep-23	A/Hawaii/80/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922541	PA	United States	2016-Sep-23	A/Hawaii/80/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922542	HA	United States	2016-Sep-23	A/Hawaii/80/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922543	NP	United States	2016-Sep-23	A/Hawaii/80/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922544	NA	United States	2016-Sep-23	A/Hawaii/80/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922545	MP	United States	2016-Sep-23	A/Hawaii/80/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922546	NS	United States	2016-Sep-23	A/Hawaii/80/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922539	PB2	United States	2016-Sep-23	A/Hawaii/80/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922497	PB2	United States	2016-Sep-22	A/Hawaii/78/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922498	PB1	United States	2016-Sep-22	A/Hawaii/78/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922499	PA	United States	2016-Sep-22	A/Hawaii/78/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922500	HA	United States	2016-Sep-22	A/Hawaii/78/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922501	NP	United States	2016-Sep-22	A/Hawaii/78/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922502	NA	United States	2016-Sep-22	A/Hawaii/78/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922503	MP	United States	2016-Sep-22	A/Hawaii/78/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922504	NS	United States	2016-Sep-22	A/Hawaii/78/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922489	PB2	United States	2016-Sep-22	A/Hawaii/77/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922490	PB1	United States	2016-Sep-22	A/Hawaii/77/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922491	PA	United States	2016-Sep-22	A/Hawaii/77/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922492	HA	United States	2016-Sep-22	A/Hawaii/77/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922493	NP	United States	2016-Sep-22	A/Hawaii/77/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922494	NA	United States	2016-Sep-22	A/Hawaii/77/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922495	MP	United States	2016-Sep-22	A/Hawaii/77/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922496	NS	United States	2016-Sep-22	A/Hawaii/77/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922465	PB2	United States	2016-Sep-16	A/Hawaii/73/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922466	PB1	United States	2016-Sep-16	A/Hawaii/73/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922467	PA	United States	2016-Sep-16	A/Hawaii/73/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922468	HA	United States	2016-Sep-16	A/Hawaii/73/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922469	NP	United States	2016-Sep-16	A/Hawaii/73/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922470	NA	United States	2016-Sep-16	A/Hawaii/73/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922471	MP	United States	2016-Sep-16	A/Hawaii/73/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922472	NS	United States	2016-Sep-16	A/Hawaii/73/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922449	PB2	United States	2016-Sep-19	A/Florida/76/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922450	PB1	United States	2016-Sep-19	A/Florida/76/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922451	PA	United States	2016-Sep-19	A/Florida/76/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922452	HA	United States	2016-Sep-19	A/Florida/76/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922453	NP	United States	2016-Sep-19	A/Florida/76/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922454	NA	United States	2016-Sep-19	A/Florida/76/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922455	MP	United States	2016-Sep-19	A/Florida/76/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922456	NS	United States	2016-Sep-19	A/Florida/76/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922457	PB2	United States	2016-Sep-19	A/Florida/76/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922458	PB1	United States	2016-Sep-19	A/Florida/76/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922459	PA	United States	2016-Sep-19	A/Florida/76/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922460	HA	United States	2016-Sep-19	A/Florida/76/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922461	NP	United States	2016-Sep-19	A/Florida/76/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922462	NA	United States	2016-Sep-19	A/Florida/76/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922463	MP	United States	2016-Sep-19	A/Florida/76/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922464	NS	United States	2016-Sep-19	A/Florida/76/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922424	PB2	United States	2016-Sep-27	A/Pennsylvania/89/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922425	PB1	United States	2016-Sep-27	A/Pennsylvania/89/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922426	PA	United States	2016-Sep-27	A/Pennsylvania/89/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922427	HA	United States	2016-Sep-27	A/Pennsylvania/89/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922428	NP	United States	2016-Sep-27	A/Pennsylvania/89/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922429	NA	United States	2016-Sep-27	A/Pennsylvania/89/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922430	MP	United States	2016-Sep-27	A/Pennsylvania/89/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922431	NS	United States	2016-Sep-27	A/Pennsylvania/89/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922432	PB2	United States	2016-Sep-27	A/Pennsylvania/89/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922433	PB1	United States	2016-Sep-27	A/Pennsylvania/89/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922434	PA	United States	2016-Sep-27	A/Pennsylvania/89/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922435	HA	United States	2016-Sep-27	A/Pennsylvania/89/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922436	NP	United States	2016-Sep-27	A/Pennsylvania/89/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922437	NA	United States	2016-Sep-27	A/Pennsylvania/89/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922447	MP	United States	2016-Sep-27	A/Pennsylvania/89/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922448	NS	United States	2016-Sep-27	A/Pennsylvania/89/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922421	NA	United States	2016-Sep-27	A/Pennsylvania/88/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922422	MP	United States	2016-Sep-27	A/Pennsylvania/88/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922423	NS	United States	2016-Sep-27	A/Pennsylvania/88/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922416	PB2	United States	2016-Sep-27	A/Pennsylvania/88/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922417	PB1	United States	2016-Sep-27	A/Pennsylvania/88/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922418	PA	United States	2016-Sep-27	A/Pennsylvania/88/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922419	HA	United States	2016-Sep-27	A/Pennsylvania/88/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922420	NP	United States	2016-Sep-27	A/Pennsylvania/88/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922351	NA	United States	2016-Sep-23	A/New York/99/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922352	MP	United States	2016-Sep-23	A/New York/99/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922353	NS	United States	2016-Sep-23	A/New York/99/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922338	PB2	United States	2016-Sep-23	A/New York/99/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922339	PB1	United States	2016-Sep-23	A/New York/99/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922340	PA	United States	2016-Sep-23	A/New York/99/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922341	HA	United States	2016-Sep-23	A/New York/99/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922342	NP	United States	2016-Sep-23	A/New York/99/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922343	NA	United States	2016-Sep-23	A/New York/99/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922344	MP	United States	2016-Sep-23	A/New York/99/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922345	NS	United States	2016-Sep-23	A/New York/99/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922346	PB2	United States	2016-Sep-23	A/New York/99/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922347	PB1	United States	2016-Sep-23	A/New York/99/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922348	PA	United States	2016-Sep-23	A/New York/99/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922349	HA	United States	2016-Sep-23	A/New York/99/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922350	NP	United States	2016-Sep-23	A/New York/99/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922304	PB2	United States	2016-Sep-20	A/Alaska/26/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922305	PB1	United States	2016-Sep-20	A/Alaska/26/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922306	PA	United States	2016-Sep-20	A/Alaska/26/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922307	HA	United States	2016-Sep-20	A/Alaska/26/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922309	NP	United States	2016-Sep-20	A/Alaska/26/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922310	NA	United States	2016-Sep-20	A/Alaska/26/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922311	MP	United States	2016-Sep-20	A/Alaska/26/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922312	NS	United States	2016-Sep-20	A/Alaska/26/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922158	PB2	United States	2016-Sep-07	A/Florida/75/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922159	PB1	United States	2016-Sep-07	A/Florida/75/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922160	PA	United States	2016-Sep-07	A/Florida/75/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922161	HA	United States	2016-Sep-07	A/Florida/75/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922162	NP	United States	2016-Sep-07	A/Florida/75/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922163	NA	United States	2016-Sep-07	A/Florida/75/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922164	MP	United States	2016-Sep-07	A/Florida/75/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922165	NS	United States	2016-Sep-07	A/Florida/75/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922150	PB2	United States	2016-Sep-07	A/Florida/74/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922151	PB1	United States	2016-Sep-07	A/Florida/74/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922152	PA	United States	2016-Sep-07	A/Florida/74/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922153	HA	United States	2016-Sep-07	A/Florida/74/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922154	NP	United States	2016-Sep-07	A/Florida/74/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922155	NA	United States	2016-Sep-07	A/Florida/74/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922156	MP	United States	2016-Sep-07	A/Florida/74/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922157	NS	United States	2016-Sep-07	A/Florida/74/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922130	PB2	United States	2016-Jul-29	A/Nevada/37/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922131	PB1	United States	2016-Jul-29	A/Nevada/37/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922132	PA	United States	2016-Jul-29	A/Nevada/37/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922133	HA	United States	2016-Jul-29	A/Nevada/37/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922134	NP	United States	2016-Jul-29	A/Nevada/37/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922135	NA	United States	2016-Jul-29	A/Nevada/37/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922136	MP	United States	2016-Jul-29	A/Nevada/37/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922137	NS	United States	2016-Jul-29	A/Nevada/37/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922098	PB2	United States	2016-Sep-24	A/Wisconsin/83/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922099	PB1	United States	2016-Sep-24	A/Wisconsin/83/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922100	PA	United States	2016-Sep-24	A/Wisconsin/83/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922101	HA	United States	2016-Sep-24	A/Wisconsin/83/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922102	NP	United States	2016-Sep-24	A/Wisconsin/83/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
