"We acknowledge the authors, originating and submitting laboratories of the sequences from GISAIDÕs EpiFluª Database on which this research is based. The list is detailed below."							
All submitters of data may be contacted directly via the GISAID website www.gisaid.org							
Segment ID	Segment	Country	Collection date	Isolate name	Originating Lab	Submitting Lab	Authors
EPI1062662	MP	China	2017-Jul-05	A/Guangxi-Rongshuimiaozuzizhi/315/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062663	NA	China	2017-Jul-05	A/Guangxi-Rongshuimiaozuzizhi/315/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062664	HA	China	2017-Jul-05	A/Guangxi-Rongshuimiaozuzizhi/315/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062659	MP	China	2017-Jul-17	A/Guangxi-Chengzhong/1672/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062660	NA	China	2017-Jul-17	A/Guangxi-Chengzhong/1672/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062661	HA	China	2017-Jul-17	A/Guangxi-Chengzhong/1672/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062653	MP	China	2017-Jul-11	A/Guangxi-Gangbei/1582/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062654	NA	China	2017-Jul-11	A/Guangxi-Gangbei/1582/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062655	HA	China	2017-Jul-11	A/Guangxi-Gangbei/1582/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062644	MP	China	2017-Jul-18	A/Hunan-Jishou/11465/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062645	NA	China	2017-Jul-18	A/Hunan-Jishou/11465/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062646	HA	China	2017-Jul-18	A/Hunan-Jishou/11465/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062635	MP	China	2017-Jul-11	A/Shanghai-Jiading/1555/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062636	NA	China	2017-Jul-11	A/Shanghai-Jiading/1555/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062637	HA	China	2017-Jul-11	A/Shanghai-Jiading/1555/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062587	MP	China	2017-Jul-17	A/Hubei-Jiangan/1575/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062588	NA	China	2017-Jul-17	A/Hubei-Jiangan/1575/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062589	HA	China	2017-Jul-17	A/Hubei-Jiangan/1575/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062575	MP	China	2017-Jul-10	A/Guangdong-Yingde/37/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062576	NA	China	2017-Jul-10	A/Guangdong-Yingde/37/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062577	HA	China	2017-Jul-10	A/Guangdong-Yingde/37/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062557	MP	China	2017-Jul-11	A/Guangdong-Duanzhou/1607/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062558	NA	China	2017-Jul-11	A/Guangdong-Duanzhou/1607/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062559	HA	China	2017-Jul-11	A/Guangdong-Duanzhou/1607/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062554	MP	China	2017-Jun-28	A/Guangdong-Longgang/385/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062555	NA	China	2017-Jun-28	A/Guangdong-Longgang/385/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062556	HA	China	2017-Jun-28	A/Guangdong-Longgang/385/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062551	MP	China	2017-Jun-30	A/Guangdong-Wujiang/321/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062552	NA	China	2017-Jun-30	A/Guangdong-Wujiang/321/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062553	HA	China	2017-Jun-30	A/Guangdong-Wujiang/321/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062548	MP	China	2017-Jul-13	A/Sichuan-Shizhong/1653/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062549	NA	China	2017-Jul-13	A/Sichuan-Shizhong/1653/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062550	HA	China	2017-Jul-13	A/Sichuan-Shizhong/1653/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062533	MP	China	2017-Jun-20	A/Guangdong-Yuncheng/1964/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062534	NA	China	2017-Jun-20	A/Guangdong-Yuncheng/1964/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062535	HA	China	2017-Jun-20	A/Guangdong-Yuncheng/1964/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062530	MP	China	2017-Jun-26	A/Chongqing-Yuzhong/11141/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062531	NA	China	2017-Jun-26	A/Chongqing-Yuzhong/11141/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062532	HA	China	2017-Jun-26	A/Chongqing-Yuzhong/11141/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062515	MP	China	2017-Jun-27	A/Hunan-Jishou/11306/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062516	NA	China	2017-Jun-27	A/Hunan-Jishou/11306/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062517	HA	China	2017-Jun-27	A/Hunan-Jishou/11306/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062503	MP	China	2017-Jun-27	A/Guangdong-Duanzhou/1555/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062504	NA	China	2017-Jun-27	A/Guangdong-Duanzhou/1555/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062505	HA	China	2017-Jun-27	A/Guangdong-Duanzhou/1555/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062500	MP	China	2017-Jul-09	A/Sichuan-Qingyang/11132/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062501	NA	China	2017-Jul-09	A/Sichuan-Qingyang/11132/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062502	HA	China	2017-Jul-09	A/Sichuan-Qingyang/11132/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062485	MP	China	2017-Jun-28	A/Jiangsu-Sucheng/1513/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062486	NA	China	2017-Jun-28	A/Jiangsu-Sucheng/1513/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062487	HA	China	2017-Jun-28	A/Jiangsu-Sucheng/1513/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062473	MP	China	2017-Jun-21	A/Guangdong-Pengjiang/1573/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062474	NA	China	2017-Jun-21	A/Guangdong-Pengjiang/1573/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062475	HA	China	2017-Jun-21	A/Guangdong-Pengjiang/1573/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062470	MP	China	2017-Jun-13	A/Guangdong-Xiangzhou/1944/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062471	NA	China	2017-Jun-13	A/Guangdong-Xiangzhou/1944/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062472	HA	China	2017-Jun-13	A/Guangdong-Xiangzhou/1944/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062398	MP	China	2017-Jul-26	A/Guangdong-Pengjiang/1707/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062399	NA	China	2017-Jul-26	A/Guangdong-Pengjiang/1707/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062400	HA	China	2017-Jul-26	A/Guangdong-Pengjiang/1707/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062389	MP	China	2017-Jun-21	A/Jiangsu-Sucheng/1489/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062390	NA	China	2017-Jun-21	A/Jiangsu-Sucheng/1489/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062391	HA	China	2017-Jun-21	A/Jiangsu-Sucheng/1489/2017	WHO Chinese National Influenza Center	WHO Chinese National Influenza Center	"Xiaoxu,Zeng;Xiyan,Li;Weijuan,Huang;Lei,Yang;Dayan,Wang;Yuelong,Shu"
EPI1062022	PB2	United States	2017-Jul-17	A/Arizona/46/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1062023	PB1	United States	2017-Jul-17	A/Arizona/46/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1062024	PA	United States	2017-Jul-17	A/Arizona/46/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1062025	HA	United States	2017-Jul-17	A/Arizona/46/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1062026	NP	United States	2017-Jul-17	A/Arizona/46/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1062027	NA	United States	2017-Jul-17	A/Arizona/46/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1062028	MP	United States	2017-Jul-17	A/Arizona/46/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1062029	NS	United States	2017-Jul-17	A/Arizona/46/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1062007	PB1	United States	2017-Jun-29	A/West Virginia/22/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1062008	PA	United States	2017-Jun-29	A/West Virginia/22/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1062009	HA	United States	2017-Jun-29	A/West Virginia/22/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1062010	NP	United States	2017-Jun-29	A/West Virginia/22/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1062011	NA	United States	2017-Jun-29	A/West Virginia/22/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1062012	MP	United States	2017-Jun-29	A/West Virginia/22/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1062013	NS	United States	2017-Jun-29	A/West Virginia/22/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1062006	PB2	United States	2017-Jun-29	A/West Virginia/22/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1060822	PA	Ethiopia	2017-Mar-24	A/Ethiopia/1766/2017	"Ethiopian Public Health Institute, National Influenza Laboratory"	Centers for Disease Control and Prevention	
EPI1060820	PB2	Ethiopia	2017-Mar-24	A/Ethiopia/1766/2017	"Ethiopian Public Health Institute, National Influenza Laboratory"	Centers for Disease Control and Prevention	
EPI1060821	PB1	Ethiopia	2017-Mar-24	A/Ethiopia/1766/2017	"Ethiopian Public Health Institute, National Influenza Laboratory"	Centers for Disease Control and Prevention	
EPI1060827	NS	Ethiopia	2017-Mar-24	A/Ethiopia/1766/2017	"Ethiopian Public Health Institute, National Influenza Laboratory"	Centers for Disease Control and Prevention	
EPI1060823	HA	Ethiopia	2017-Mar-24	A/Ethiopia/1766/2017	"Ethiopian Public Health Institute, National Influenza Laboratory"	Centers for Disease Control and Prevention	
EPI1060825	NA	Ethiopia	2017-Mar-24	A/Ethiopia/1766/2017	"Ethiopian Public Health Institute, National Influenza Laboratory"	Centers for Disease Control and Prevention	
EPI1060826	MP	Ethiopia	2017-Mar-24	A/Ethiopia/1766/2017	"Ethiopian Public Health Institute, National Influenza Laboratory"	Centers for Disease Control and Prevention	
EPI1060824	NP	Ethiopia	2017-Mar-24	A/Ethiopia/1766/2017	"Ethiopian Public Health Institute, National Influenza Laboratory"	Centers for Disease Control and Prevention	
EPI1060717	MP	Australia	2017-Jul-21	A/Victoria/578/2017	Monash Medical Centre	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M; Iannello,P; Lau,H; Kaye,M; Todd,A; Komadina,N"
EPI1060718	NA	Australia	2017-Jul-21	A/Victoria/578/2017	Monash Medical Centre	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M; Iannello,P; Lau,H; Kaye,M; Todd,A; Komadina,N"
EPI1060719	HA	Australia	2017-Jul-21	A/Victoria/578/2017	Monash Medical Centre	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M; Iannello,P; Lau,H; Kaye,M; Todd,A; Komadina,N"
EPI1060714	MP	Australia	2017-Jul-22	A/Victoria/576/2017	Monash Medical Centre	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M; Iannello,P; Lau,H; Kaye,M; Todd,A; Komadina,N"
EPI1060715	NA	Australia	2017-Jul-22	A/Victoria/576/2017	Monash Medical Centre	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M; Iannello,P; Lau,H; Kaye,M; Todd,A; Komadina,N"
EPI1060716	HA	Australia	2017-Jul-22	A/Victoria/576/2017	Monash Medical Centre	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M; Iannello,P; Lau,H; Kaye,M; Todd,A; Komadina,N"
EPI1060702	MP	Australia	2017-Jul-09	A/Tasmania/006/2017	Royal Hobart Hospital	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M; Iannello,P; Lau,H; Kaye,M; Todd,A; Komadina,N"
EPI1060703	NA	Australia	2017-Jul-09	A/Tasmania/006/2017	Royal Hobart Hospital	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M; Iannello,P; Lau,H; Kaye,M; Todd,A; Komadina,N"
EPI1060704	HA	Australia	2017-Jul-09	A/Tasmania/006/2017	Royal Hobart Hospital	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M; Iannello,P; Lau,H; Kaye,M; Todd,A; Komadina,N"
EPI1060681	MP	Australia	2017-Jul-12	A/Sydney/1032/2017	Institute of Medical and Veterinary Science (IMVS)	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M; Iannello,P; Lau,H; Kaye,M; Todd,A; Komadina,N"
EPI1060682	NA	Australia	2017-Jul-12	A/Sydney/1032/2017	Institute of Medical and Veterinary Science (IMVS)	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M; Iannello,P; Lau,H; Kaye,M; Todd,A; Komadina,N"
EPI1060683	HA	Australia	2017-Jul-12	A/Sydney/1032/2017	Institute of Medical and Veterinary Science (IMVS)	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M; Iannello,P; Lau,H; Kaye,M; Todd,A; Komadina,N"
EPI1060666	MP	Australia	2017-Jul-21	A/Victoria/587/2017	Monash Medical Centre	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M; Iannello,P; Lau,H; Kaye,M; Todd,A; Komadina,N"
EPI1060667	NA	Australia	2017-Jul-21	A/Victoria/587/2017	Monash Medical Centre	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M; Iannello,P; Lau,H; Kaye,M; Todd,A; Komadina,N"
EPI1060668	HA	Australia	2017-Jul-21	A/Victoria/587/2017	Monash Medical Centre	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M; Iannello,P; Lau,H; Kaye,M; Todd,A; Komadina,N"
EPI1060648	MP	Australia	2017-Jul-22	A/Victoria/575/2017	Monash Medical Centre	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M; Iannello,P; Lau,H; Kaye,M; Todd,A; Komadina,N"
EPI1060649	NA	Australia	2017-Jul-22	A/Victoria/575/2017	Monash Medical Centre	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M; Iannello,P; Lau,H; Kaye,M; Todd,A; Komadina,N"
EPI1060650	HA	Australia	2017-Jul-22	A/Victoria/575/2017	Monash Medical Centre	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M; Iannello,P; Lau,H; Kaye,M; Todd,A; Komadina,N"
EPI1060642	MP	Australia	2017-Jul-14	A/Victoria/563/2017	Monash Medical Centre	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M; Iannello,P; Lau,H; Kaye,M; Todd,A; Komadina,N"
EPI1060643	NA	Australia	2017-Jul-14	A/Victoria/563/2017	Monash Medical Centre	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M; Iannello,P; Lau,H; Kaye,M; Todd,A; Komadina,N"
EPI1060644	HA	Australia	2017-Jul-14	A/Victoria/563/2017	Monash Medical Centre	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M; Iannello,P; Lau,H; Kaye,M; Todd,A; Komadina,N"
EPI1060614	HA	Australia	2017-Jul-15	A/Victoria/560/2017	Monash Medical Centre	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M; Iannello,P; Lau,H; Kaye,M; Todd,A; Komadina,N"
EPI1060612	MP	Australia	2017-Jul-15	A/Victoria/560/2017	Monash Medical Centre	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M; Iannello,P; Lau,H; Kaye,M; Todd,A; Komadina,N"
EPI1060613	NA	Australia	2017-Jul-15	A/Victoria/560/2017	Monash Medical Centre	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M; Iannello,P; Lau,H; Kaye,M; Todd,A; Komadina,N"
EPI1060609	MP	Australia	2017-Jul-17	A/Victoria/566/2017	Monash Medical Centre	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M; Iannello,P; Lau,H; Kaye,M; Todd,A; Komadina,N"
EPI1060610	NA	Australia	2017-Jul-17	A/Victoria/566/2017	Monash Medical Centre	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M; Iannello,P; Lau,H; Kaye,M; Todd,A; Komadina,N"
EPI1060611	HA	Australia	2017-Jul-17	A/Victoria/566/2017	Monash Medical Centre	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M; Iannello,P; Lau,H; Kaye,M; Todd,A; Komadina,N"
EPI1060507	MP	Australia	2017-Jul-21	A/Tasmania/33/2017	Hobart Pathology	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M; Iannello,P; Lau,H; Kaye,M; Todd,A; Komadina,N"
EPI1060508	NA	Australia	2017-Jul-21	A/Tasmania/33/2017	Hobart Pathology	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M; Iannello,P; Lau,H; Kaye,M; Todd,A; Komadina,N"
