"We acknowledge the authors, originating and submitting laboratories of the sequences from GISAIDÕs EpiFluª Database on which this research is based. The list is detailed below."							
All submitters of data may be contacted directly via the GISAID website www.gisaid.org							
Segment ID	Segment	Country	Collection date	Isolate name	Originating Lab	Submitting Lab	Authors
EPI999134	NA	United States	2016-Dec-19	A/Wisconsin/102/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI999135	MP	United States	2016-Dec-19	A/Wisconsin/102/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI999136	NS	United States	2016-Dec-19	A/Wisconsin/102/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI998193	MP	Taiwan	2016-Dec-26	A/Linkou/0186/2016		Other Database Import	
EPI998312	NS	Taiwan	2016-Dec-26	A/Linkou/0186/2016		Other Database Import	
EPI998012	PB1	Taiwan	2016-Dec-26	A/Linkou/0186/2016		Other Database Import	
EPI998172	NA	Taiwan	2016-Dec-26	A/Linkou/0186/2016		Other Database Import	
EPI998223	PA	Taiwan	2016-Dec-26	A/Linkou/0186/2016		Other Database Import	
EPI998068	HA	Taiwan	2016-Dec-26	A/Linkou/0186/2016		Other Database Import	
EPI998134	NP	Taiwan	2016-Dec-26	A/Linkou/0186/2016		Other Database Import	
EPI998236	PB2	Taiwan	2016-Dec-26	A/Linkou/0186/2016		Other Database Import	
EPI997906	MP	Taiwan	2016-Dec-06	A/Taipei/0088/2016		Other Database Import	
EPI997897	NS	Taiwan	2016-Dec-06	A/Taipei/0088/2016		Other Database Import	
EPI998062	PA	Taiwan	2016-Dec-06	A/Taipei/0088/2016		Other Database Import	
EPI997919	NP	Taiwan	2016-Dec-06	A/Taipei/0088/2016		Other Database Import	
EPI997974	HA	Taiwan	2016-Dec-06	A/Taipei/0088/2016		Other Database Import	
EPI998240	PB1	Taiwan	2016-Dec-06	A/Taipei/0088/2016		Other Database Import	
EPI997950	NA	Taiwan	2016-Dec-06	A/Taipei/0088/2016		Other Database Import	
EPI997951	PB2	Taiwan	2016-Dec-06	A/Taipei/0088/2016		Other Database Import	
EPI997851	PB2	Taiwan	2016-Dec-09	A/Keelung/0091/2016		Other Database Import	
EPI997856	MP	Taiwan	2016-Dec-09	A/Keelung/0091/2016		Other Database Import	
EPI997878	NP	Taiwan	2016-Dec-09	A/Keelung/0091/2016		Other Database Import	
EPI998322	PA	Taiwan	2016-Dec-09	A/Keelung/0091/2016		Other Database Import	
EPI998000	NA	Taiwan	2016-Dec-09	A/Keelung/0091/2016		Other Database Import	
EPI998259	HA	Taiwan	2016-Dec-09	A/Keelung/0091/2016		Other Database Import	
EPI998271	PB1	Taiwan	2016-Dec-09	A/Keelung/0091/2016		Other Database Import	
EPI998078	NS	Taiwan	2016-Dec-09	A/Keelung/0091/2016		Other Database Import	
EPI997847	MP	Taiwan	2016-Dec-08	A/Linkou/0173/2016		Other Database Import	
EPI998356	PB2	Taiwan	2016-Dec-08	A/Linkou/0173/2016		Other Database Import	
EPI998003	PB1	Taiwan	2016-Dec-08	A/Linkou/0173/2016		Other Database Import	
EPI998039	HA	Taiwan	2016-Dec-08	A/Linkou/0173/2016		Other Database Import	
EPI997937	PA	Taiwan	2016-Dec-08	A/Linkou/0173/2016		Other Database Import	
EPI998229	NS	Taiwan	2016-Dec-08	A/Linkou/0173/2016		Other Database Import	
EPI998399	NP	Taiwan	2016-Dec-08	A/Linkou/0173/2016		Other Database Import	
EPI998245	NA	Taiwan	2016-Dec-08	A/Linkou/0173/2016		Other Database Import	
EPI993533	PB2	United States	2016-Dec-12	A/Pennsylvania/110/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI993534	PB1	United States	2016-Dec-12	A/Pennsylvania/110/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI993535	PA	United States	2016-Dec-12	A/Pennsylvania/110/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI993536	HA	United States	2016-Dec-12	A/Pennsylvania/110/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI993537	NP	United States	2016-Dec-12	A/Pennsylvania/110/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI993538	NA	United States	2016-Dec-12	A/Pennsylvania/110/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI993539	MP	United States	2016-Dec-12	A/Pennsylvania/110/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI993540	NS	United States	2016-Dec-12	A/Pennsylvania/110/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI991102	PB2	United States	2016-Dec-31	A/California/214/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI991103	PB1	United States	2016-Dec-31	A/California/214/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI991104	PA	United States	2016-Dec-31	A/California/214/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI991105	HA	United States	2016-Dec-31	A/California/214/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI991106	NP	United States	2016-Dec-31	A/California/214/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI991107	NA	United States	2016-Dec-31	A/California/214/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI991108	MP	United States	2016-Dec-31	A/California/214/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI991109	NS	United States	2016-Dec-31	A/California/214/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI991030	PB2	United States	2016-Dec-12	A/Maryland/30/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI991031	PB1	United States	2016-Dec-12	A/Maryland/30/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI991032	PA	United States	2016-Dec-12	A/Maryland/30/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI991033	HA	United States	2016-Dec-12	A/Maryland/30/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI991034	NP	United States	2016-Dec-12	A/Maryland/30/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI991035	NA	United States	2016-Dec-12	A/Maryland/30/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI991036	MP	United States	2016-Dec-12	A/Maryland/30/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI991037	NS	United States	2016-Dec-12	A/Maryland/30/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990991	PB2	United States	2016-Dec-25	A/Texas/197/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990992	PB1	United States	2016-Dec-25	A/Texas/197/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990993	PA	United States	2016-Dec-25	A/Texas/197/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990994	HA	United States	2016-Dec-25	A/Texas/197/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990995	NP	United States	2016-Dec-25	A/Texas/197/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990996	NA	United States	2016-Dec-25	A/Texas/197/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990997	MP	United States	2016-Dec-25	A/Texas/197/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990998	NS	United States	2016-Dec-25	A/Texas/197/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990983	PB2	United States	2016-Dec-20	A/Iowa/42/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990984	PB1	United States	2016-Dec-20	A/Iowa/42/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990985	PA	United States	2016-Dec-20	A/Iowa/42/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990986	HA	United States	2016-Dec-20	A/Iowa/42/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990987	NP	United States	2016-Dec-20	A/Iowa/42/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990988	NA	United States	2016-Dec-20	A/Iowa/42/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990989	MP	United States	2016-Dec-20	A/Iowa/42/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990990	NS	United States	2016-Dec-20	A/Iowa/42/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990975	PB2	United States	2016-Dec-15	A/Washington/101/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990976	PB1	United States	2016-Dec-15	A/Washington/101/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990977	PA	United States	2016-Dec-15	A/Washington/101/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990978	HA	United States	2016-Dec-15	A/Washington/101/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990979	NP	United States	2016-Dec-15	A/Washington/101/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990980	NA	United States	2016-Dec-15	A/Washington/101/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990981	MP	United States	2016-Dec-15	A/Washington/101/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990982	NS	United States	2016-Dec-15	A/Washington/101/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990967	PB2	United States	2016-Dec-12	A/Arizona/80/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990968	PB1	United States	2016-Dec-12	A/Arizona/80/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990969	PA	United States	2016-Dec-12	A/Arizona/80/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990970	HA	United States	2016-Dec-12	A/Arizona/80/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990971	NP	United States	2016-Dec-12	A/Arizona/80/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990972	NA	United States	2016-Dec-12	A/Arizona/80/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990973	MP	United States	2016-Dec-12	A/Arizona/80/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990974	NS	United States	2016-Dec-12	A/Arizona/80/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990943	PB2	United States	2016-Dec-06	A/Nebraska/26/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990944	PB1	United States	2016-Dec-06	A/Nebraska/26/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990945	PA	United States	2016-Dec-06	A/Nebraska/26/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990946	HA	United States	2016-Dec-06	A/Nebraska/26/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990947	NP	United States	2016-Dec-06	A/Nebraska/26/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990948	NA	United States	2016-Dec-06	A/Nebraska/26/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990949	MP	United States	2016-Dec-06	A/Nebraska/26/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990950	NS	United States	2016-Dec-06	A/Nebraska/26/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990851	PB2	United States	2016-Nov-07	A/Hawaii/95/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990852	PB1	United States	2016-Nov-07	A/Hawaii/95/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990853	PA	United States	2016-Nov-07	A/Hawaii/95/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990854	HA	United States	2016-Nov-07	A/Hawaii/95/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990855	NP	United States	2016-Nov-07	A/Hawaii/95/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990856	NA	United States	2016-Nov-07	A/Hawaii/95/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990857	MP	United States	2016-Nov-07	A/Hawaii/95/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990858	NS	United States	2016-Nov-07	A/Hawaii/95/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990843	PB2	United States	2016-Nov-15	A/Delaware/33/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990844	PB1	United States	2016-Nov-15	A/Delaware/33/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990845	PA	United States	2016-Nov-15	A/Delaware/33/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990846	HA	United States	2016-Nov-15	A/Delaware/33/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990847	NP	United States	2016-Nov-15	A/Delaware/33/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990848	NA	United States	2016-Nov-15	A/Delaware/33/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990849	MP	United States	2016-Nov-15	A/Delaware/33/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990850	NS	United States	2016-Nov-15	A/Delaware/33/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990614	HA	United States	2016-Dec-29	A/Texas/215/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990611	PB2	United States	2016-Dec-29	A/Texas/215/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990612	PB1	United States	2016-Dec-29	A/Texas/215/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990613	PA	United States	2016-Dec-29	A/Texas/215/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990615	NP	United States	2016-Dec-29	A/Texas/215/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990616	NA	United States	2016-Dec-29	A/Texas/215/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990617	MP	United States	2016-Dec-29	A/Texas/215/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990618	NS	United States	2016-Dec-29	A/Texas/215/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990389	PB2	United States	2016-Dec-22	A/Texas/211/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990390	PB1	United States	2016-Dec-22	A/Texas/211/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990391	PA	United States	2016-Dec-22	A/Texas/211/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990392	HA	United States	2016-Dec-22	A/Texas/211/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990393	NP	United States	2016-Dec-22	A/Texas/211/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990394	NA	United States	2016-Dec-22	A/Texas/211/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990395	MP	United States	2016-Dec-22	A/Texas/211/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990396	NS	United States	2016-Dec-22	A/Texas/211/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990381	PB2	United States	2016-Dec-19	A/Texas/204/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990382	PB1	United States	2016-Dec-19	A/Texas/204/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990383	PA	United States	2016-Dec-19	A/Texas/204/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990384	HA	United States	2016-Dec-19	A/Texas/204/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990385	NP	United States	2016-Dec-19	A/Texas/204/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990386	NA	United States	2016-Dec-19	A/Texas/204/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990387	MP	United States	2016-Dec-19	A/Texas/204/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990388	NS	United States	2016-Dec-19	A/Texas/204/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990178	PB2	United States	2016-Dec-27	A/Tennessee/40/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990179	PB1	United States	2016-Dec-27	A/Tennessee/40/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990180	PA	United States	2016-Dec-27	A/Tennessee/40/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990185	NS	United States	2016-Dec-27	A/Tennessee/40/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990181	HA	United States	2016-Dec-27	A/Tennessee/40/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990182	NP	United States	2016-Dec-27	A/Tennessee/40/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990183	NA	United States	2016-Dec-27	A/Tennessee/40/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990184	MP	United States	2016-Dec-27	A/Tennessee/40/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990176	NS	United States	2016-Dec-16	A/Tennessee/39/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990168	PB2	United States	2016-Dec-16	A/Tennessee/39/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990169	PB1	United States	2016-Dec-16	A/Tennessee/39/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990170	PA	United States	2016-Dec-16	A/Tennessee/39/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990171	HA	United States	2016-Dec-16	A/Tennessee/39/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990172	NP	United States	2016-Dec-16	A/Tennessee/39/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990173	NA	United States	2016-Dec-16	A/Tennessee/39/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990174	MP	United States	2016-Dec-16	A/Tennessee/39/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990105	PB1	United States	2016-Dec-15	A/Pennsylvania/112/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990106	PA	United States	2016-Dec-15	A/Pennsylvania/112/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990107	HA	United States	2016-Dec-15	A/Pennsylvania/112/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990108	NP	United States	2016-Dec-15	A/Pennsylvania/112/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990109	NA	United States	2016-Dec-15	A/Pennsylvania/112/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990110	MP	United States	2016-Dec-15	A/Pennsylvania/112/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI990111	NS	United States	2016-Dec-15	A/Pennsylvania/112/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI989977	PB2	United States	2016-Dec-15	A/Pennsylvania/112/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI989969	PB2	United States	2016-Dec-12	A/Pennsylvania/110/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI989970	PB1	United States	2016-Dec-12	A/Pennsylvania/110/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI989971	PA	United States	2016-Dec-12	A/Pennsylvania/110/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI989972	HA	United States	2016-Dec-12	A/Pennsylvania/110/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI989973	NP	United States	2016-Dec-12	A/Pennsylvania/110/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI989974	NA	United States	2016-Dec-12	A/Pennsylvania/110/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI989975	MP	United States	2016-Dec-12	A/Pennsylvania/110/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI989976	NS	United States	2016-Dec-12	A/Pennsylvania/110/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
